label,sentence
0,『HEROES／ヒーローズ』最大の主人公が発狂「心を打つ、悲しげな役を演じたくなかった」
0,“美しすぎる知の女神”優木まおみが、縁結びの神に「触らせて下さい」
0,【速報】「第84回アカデミー賞」、注目の“映画愛”対決は『アーティスト』が制す
5,歌って踊るキュートなラブストーリー「ヒース・レジャーの恋のからさわぎ」
5,ダメな男を好きになってしまう…「だめ彼 診断」で恋愛タイプ判定
1,カワイイは正義！　おかもとまりさんのカワイすぎる顔真似メイキングが反則過ぎる
8,NTTドコモ、2012夏モデル新商品内覧会を東京・名古屋・大阪で開催！DCMXおよびプレミアステージ会員向け
8,【最近のオススメ「Androidアプリ」特集：2012年8月6〜12日編】
2,忙しいオフィスで大活躍！超短焦点プロジェクター　リコーIPSiO(イプシオ) PJ WX4130N / WX4130【売れ筋チェック】
8,KDDI、au向け「URBANO PROGRESSO」に電波の届きにくい場所で通話が途切れる事象などを改善するソフトウェア更新を提供開始
7,待つも動くもあなた次第、のらりくらり男が急増中！
2,感覚・体験を共有する　タッチ・インターネットが拓く未来（５）【テレスコープマガジン】
3,「2012年期待の女優ランキング」に非難続出
7,独女たちの好む手土産とは？
2,クリスマス撮ってきましたー！やっぱり夜景はスマホより小さいのにキレイに撮れる“サイバーショット”がイイネ
1,考えると寝られなくなる！「念力」「滲透」「輪郭」、ドキっとする摩訶不思議な写真展【新-写真空間】
7,【オトナ女子映画部】“手に入らないから手に入れたい欲”に騙されるな！『クローサー』
5,“恋”するための8つの処方箋
3,「中居正広の怪しい噂の集まる図書館」で熊田曜子の整形疑惑検証に「熊田曜子がかわいそう」
4,ユナイテッドアローズに学ぶ、ワンランク上のスタイリング術【新生活特集】
6,【Sports Watch】W杯で日本はどうしたら勝てますか？
3,「2ちゃんねる」でジャーナリスト宛の殺人予告が掲載され騒動に
1,ブラウザカスタマイズのポイント解説　Firefox＆Chrome使いこなし術まとめ【知っ得！虎の巻】
6,【Sports Watch】お茶の間騒然、超絶美貌の“バービー人形”アスリート
5,雨の日の外出が楽しくなる！　最新レインシューズ
3,加護亜依が号泣、自殺未遂騒動後初のテレビ出演に「もう芸能界やめたほうがいい」の声
2,連載●極・ト書き一行のカット割り! 　 第5回【ビデオSALON】
7,女が選ぶ「キレイに年齢を重ねている女」
0,【週末映画まとめ読み】川口春奈の学校の呪いか、怪奇現象が撮影スタッフを襲う
7,私、職場での呼び名に悩んでいます
4,大切な人の“成功”を願うジュエリー
0,石川梨華、ナンバー1ホステスを目指し奮闘
4,スタイリスト一日密着取材企画  —林田淳也・シューティング編—
0,【週末映画まとめ読み】桐谷美玲「ニノじゃないと味わえない、良い経験」
6,宮市絶賛のザッケローニに批判集まる
8,本日発売開始！楽天の格安電子書籍デバイス「kobo Touch」をさっそく開封して設定してみた【レポート】
7,オトナ女子たちの圧倒的支持をうけ、ドラマ10『はつ恋』の一挙再放送が決定！
1,CPUもGPUも祭だワッショイ！GIGABYTE板祭でマザボ＆グラボのレビューアーを大募集
7,年賀状に見るDQNネーム最前線
8,ステージの数なんと4000！連結パズル「ハロウィーン・マッチアップ」【Androidアプリ】
0,“崖っぷちの男”に自殺を思いとどまらせる“交渉術”
8,Amazon.co.jp、電子書籍リーダー「Kindle」を近日発売と案内開始！お知らせメール登録も
4,残暑を乗り切る「鼻呼吸」睡眠のススメ
2,世界最大の家電ショーから見る！　すべての家電が小さなチップで考え、通信するサイバーな未来【話題】
8,Motorola、防水・防塵対応の前面QWERTYキーボード搭載Androidスマートフォン「DEFY PRO」を発表
7,ひょっとして、あなたは浮気相手かも
7,【オトナ女子のリアルな悩み】告白して断られた相手を諦めきれずにいます
2,人間より丁寧に掃除！賢さがアップした「ルンバ700シリーズ」
5,空気もインテリアもデザインする魔法のボール【プレゼント企画】
7,ネットで断ち切れない元カレとの縁
6,【Sports Watch】日本代表再建のキーマンは？
3,NHK『あさイチ』でクレームFAX読み上げ
1,PS Vita 3G版で3G解約は何割？情報満載の1日を振り返る【ITフラッシュバック】
5,いつもよりゴージャスがちょうどいい！ 聖夜のネイル＆ヘアアクセ
3,ドリムス出演のMステ視聴率が話題
6,【Sports Watch】ザッケローニ新監督、イタリア記者の評価は？
8,無料で遊べる超美麗CG Diablo風のアクションRPG「Heroes Call」【iPhoneアプリ】【iPadアプリ】
7,男と女の割り勘問題
7,「腫れ物女」に気をつける
2,脚本家がネタバレしちゃった！？　「家政婦のミタ」が今夜ついに最終回【話題】
6,【Sports Watch】坂本の夜遊びに原監督が激怒、美人記者と夜の街へ
3,プロ野球選手と女子アナの熱愛スクープ発覚
5,【終了しました】恋を呼びたい女子の味方、ローズクォーツ付きブレスレットを3名様にプレゼント
0,【週末映画まとめ読み】海外賞レースの行方は？ 日本は仮面ライダーが怪物くんを抑える
1,もう糞アプリとは呼ばせない！これはもはや芸術だ【iPhoneでチャンスを掴め】
0,今夏最大の日本映画、主題歌に“希望の女神”を抜擢
6,【Sports Watch】美女スノーボーダー藤森、無念の棄権。ブログで状況明かす
1,今もっとも注目の「Ultrabook」が20台貰えるレビューアー募集！活用サイト「Ultrabooker.jp」がオープン記念
7,くさったよめがあらわれた！vol.09「雨で透けるきみの肌にそそられて……」presented by ゆるっとcafe
5,感謝を込めて贈りたい！歴女とっておきの”幕末ショコラ”
7,やっぱり愛情よりお金！？ あなたの選択は？
8,NTTドコモ、F-09D ANTEPRIMAに電源オン時にまれに再起動する不具合でソフトウェア更新を提供開始
4,年収1000万円のビジネスマンに聞いた「ビジネスで成功するための必読書 ベスト20」 - 年収1000万円研究所 vol.10
5,世界でひとつ！自分だけの洗練“革”アイテムをオーダーで
5,【終了しました】人気のキャンディーボトルを3つセットで各1名様にプレゼント
1,液晶一体型！新型ワークステーションからインド製携帯電話まで【デジ通】一気読み
0,【終了しました】剛力彩芽に会える！ 映画『プロメテウス』のスペシャルイベントにご招待
1,話題の最新スマホの予約日が決定！ドコモ、MEDIAS X N-07Dを発売へ
3,好きな女子アナランキングにネット騒然
4,優しい上司は優柔不断！？　〜「判断」「指示する」ということ〜｜実践！問題解決力テスト【第1問】
3,毎日新聞の「情報を市民に取り戻す」発言に非難殺到
4,「手取りが13万円の彼。このまま結婚してもいい？」 - 辛口説教部屋 vol.22
6,【Sports Watch】女優・片瀬那奈、CL決勝戦よりも——
6,ウズベク戦「宮市カメラ」に非難轟々
2,いよいよ明日！JAXAが行う「みんなで皆既月食を観察しようキャンペーン」【話題】
6,【Sports Watch】フジテレビ・スポーツ番組の「韓日戦」表記の理由とは
8,最強スマートフォン登場！GALAXY S IIIを凌ぐ！？ハイパフォーマンス×オールインワンの「Optimus G L-01E」を写真と動画とスクリーンショットでがっつりチェック【レポート】
6,U-23日本代表が大金星、加藤浩次は「選手たちに謝らないといけません」
8,羊の表情がたまらない癒し系頭脳派パズルゲーム「ひつじの毛をドゥルン♪」【Androidアプリ】
3,40代突入の岡村隆史に深刻な頭髪問題が浮上
3,ジャンプ連載漫画が終了に、ユーザが新たな提案!?
6,【Sports Watch】巨人1位の澤村、涙の理由
7,モテる男が選ぶ女子の条件
2,新しいモデルの登場か！？　アップルTVのうわさ【話題】
8,ついにソフトバンクも900MHz帯でのサービスを開始！プラチナバンドでソフトバンクは繋がりやすくなるのか？【ハウツー】
2,生真面目かつ革新的にパワーアップする次世代テレビ—ソニーCrystal LED Display【話題】
3,「ZIP!」スタッフに東野幸治が怒り「謝罪を求めます。」
5,今一番飲みたい、オーストラリアワインで華やかな香りを
